protocol,duration,src_bytes,dst_bytes,pkts,conn_rate,failed_logins
icmp,0.5975337952307523,4183,3093,7,2.7834691371854263,0
tcp,0.5135691599886313,4293,3846,10,2.3869185422283326,0
udp,0.9892849814288224,5669,3145,9,2.255400090308088,0
icmp,13.784422272955055,129006,170208,312,32.30595324981884,1
udp,14.393977279626482,191579,121216,352,19.561028214175845,2
icmp,1.413872798569838,3310,4744,8,2.05371918718819,0
icmp,0.7084907127590282,2681,4764,5,3.1250374094955,0
icmp,0.04274197616392117,4327,1780,8,2.117872830019132,0
icmp,1.136486819755675,6106,292,8,1.1571307656496084,0
tcp,0.7334443335905401,3813,3224,9,1.966405623377696,0
udp,0.43306219069656604,3377,6316,14,4.193473374111076,0
udp,1.606882477355077,3618,2853,11,1.7493591437653853,0
icmp,0.16622292091270918,2951,3321,11,1.7331233563245556,0
icmp,17.639294176709246,129319,232790,154,21.32362778522302,5
udp,0.23028070493426578,2672,4949,8,1.6249933732998305,0
udp,0.627477765098437,3635,2273,5,2.6530557723900112,0
tcp,0.8978118812537457,4501,3779,7,2.3519793301376315,0
tcp,1.8061484943495614,790,3731,10,3.146491929858369,0
tcp,7.7739684604201065,135071,150162,379,23.193862590558556,17
tcp,0.9686165154435871,1580,2740,3,2.0024555629301015,0
icmp,0.7774056254410014,2796,3678,8,2.9640713388352475,0
udp,0.8263124037546239,3949,4136,2,3.5991472711749504,0
udp,0.6950541311181051,4924,4715,9,2.580312312833322,0
tcp,1.61383306573014,5894,2487,6,1.7888148797979417,0
udp,0.7768749869199866,5366,5171,5,2.7546581790197067,0
udp,1.0980375453014461,2480,5681,4,3.348689112233993,0
udp,0.4061177354517621,3151,3576,5,3.637995721246618,0
icmp,0.9326941306667945,3411,4691,11,3.4069839038740577,0
tcp,0.7004736552387373,2980,4216,4,2.1960552419157153,0
tcp,1.1497990356816876,2710,1982,8,2.6629862589278623,0
icmp,0.886098962040208,5059,2878,6,2.3252644248096916,0
tcp,1.2967302250756687,3426,5163,7,4.501550865696001,0
icmp,1.1044735733340367,4798,3072,7,2.810685480216714,0
tcp,1.0605258940532705,4344,3353,6,3.3633896428090804,0
tcp,8.463149883661337,170429,227241,222,18.026640941281997,4
udp,0.4883279105223858,4440,2242,13,2.3272839494461888,0
icmp,0.7607043732814324,6055,4239,8,3.254594577895846,0
tcp,12.932554170921556,206822,104407,220,31.1254431171351,7
udp,0.8365318416078809,5798,1428,8,2.9764891248386616,0
icmp,1.027641679244435,5454,5038,9,2.0532614794874755,0
icmp,0.5588270573304425,4687,3429,4,3.2164001401703666,0
udp,0.0783533670346801,3020,4561,8,2.1828918936701354,0
tcp,1.3923747149623362,6268,2905,11,2.8625433537700986,0
icmp,0.6247621083960453,1742,3259,5,1.5794012464082616,0
tcp,8.790906290790993,96098,88003,207,35.84373947379027,2
udp,0.4867455254123003,3257,4496,11,2.7177910033563317,0
icmp,1.4181087939003407,2374,3069,7,2.080526997661191,0
icmp,1.3366363360497697,3918,2703,6,3.658002344898418,0
icmp,0.19806700610043104,5221,2809,6,2.8121277384430283,0
tcp,0.8156726851025704,1852,3157,10,4.562677778455543,1
tcp,17.516654904147586,121228,140088,280,25.744016952346115,3
udp,0.8344480338585861,4979,4590,6,2.346021633208521,0
udp,0.8343650409138547,5259,4397,14,1.812301000121344,0
udp,1.0666800611795506,5070,2393,8,2.0846861627189623,0
icmp,1.0269626437506072,4039,3775,7,3.5381733843160044,0
tcp,0.8658962486019788,2871,3881,7,2.2213723747903624,0
udp,1.2809691957482299,2799,5588,4,2.3895043656686563,0
tcp,0.9287185375112249,3619,4386,1,2.308384185153303,0
udp,1.1942797182120324,2994,3133,11,3.279564001862894,0
tcp,0.9632652302223991,4164,4322,7,1.1684412955646897,1
udp,2.1965068195699704,162564,73611,299,39.283951314410785,2
udp,1.6980820128364447,5589,3389,11,2.5743292423879236,0
udp,0.37437597493210817,4988,3093,12,2.5914831745574904,0
icmp,1.0486552140467378,6410,5567,1,2.636717335693705,0
tcp,0.6100977093274925,1192,4056,9,2.5767121891729228,0
udp,1.0100506895567996,2648,6163,10,2.954297222464968,0
tcp,1.8941147684084259,3320,4271,11,2.6484692378429604,0
tcp,0.0,3854,3214,6,2.2877471238892686,0
tcp,0.8511971212337289,3368,3796,9,1.5127512923050146,0
udp,0.6700007878080211,4415,4168,4,2.8463986551124636,0
tcp,0.0,4507,3884,11,1.777139747202295,0
udp,0.6520608734637571,2465,4983,14,2.537746331581412,0
udp,1.0262282576200554,5954,3377,8,2.617157910957463,0
icmp,0.2531711686972673,4104,5792,9,3.471404109439179,0
tcp,0.6248899101250177,3180,3433,12,1.7441510037450023,0
udp,0.49030593012583773,4442,3389,8,3.551355317101933,0
udp,1.0459434642112397,4982,5274,9,2.0486989308120718,0
icmp,0.642493055973494,2638,5301,3,2.9415327772108055,0
udp,0.0,3900,4212,9,3.2651920347776944,0
tcp,0.3018348436065837,5310,1759,4,2.902601777141087,0
tcp,1.331125423738399,2224,5250,5,3.374248178384098,0
udp,1.4997975378188033,5719,5421,8,2.5390248047423833,0
icmp,0.25407971109403615,3742,3227,8,3.0200986652067354,0
icmp,0.05505491592733336,4450,5327,4,3.8417488437101497,0
udp,1.1299027264610229,4782,4001,8,1.601899170479812,0
tcp,0.8426915052743816,5267,4629,7,1.8461370738741723,0
icmp,0.057170396092519726,3769,2863,8,3.483989171901464,0
udp,0.1907207463989311,1729,3843,5,1.85071288534078,0
icmp,0.05248971664652691,4488,4614,4,2.122162503845595,0
tcp,0.9912531469535878,4037,3768,7,3.324634009485614,0
icmp,0.514465301898473,1779,1787,7,2.4594771015900947,0
icmp,10.683021363202315,91606,213946,200,26.89526822869153,9
icmp,1.108574527458895,3372,2665,7,3.1754972639410926,0
udp,0.7773473817247052,2944,4270,8,2.8686853415945257,0
udp,0.9806290868388361,2053,1617,11,1.8625117502215085,0
icmp,0.844141199350658,6262,4029,1,3.5548198134341606,0
udp,0.8831991457662552,2766,3025,6,3.5770590695728197,0
tcp,1.1139975457822417,4236,3633,8,3.5190742619925253,0
tcp,0.2975788667062953,2420,4301,9,2.579487174142521,0
tcp,14.432528366080145,133913,139419,166,41.63843632504911,7
tcp,0.6188908275316012,5079,4375,4,3.304037849840841,0
tcp,6.257042403166215,89580,14745,88,33.391707903312195,9
tcp,1.0328073618967402,2542,1804,2,2.4924252062771672,0
udp,0.6290811471551288,4268,4024,6,2.0887306887635426,0
icmp,0.5208492148635689,4635,2402,5,0.67135840806551,0
icmp,0.9743268233554433,4151,1651,9,2.151873629373196,0
tcp,1.3362722100339584,3857,5321,8,3.031113318091377,0
udp,1.2276733975943568,5711,4619,7,0.7478968312640994,0
icmp,1.1092151934786039,3129,4347,16,1.590134253800976,0
icmp,0.9418354291619009,4053,2225,7,1.8517153183573067,0
udp,0.5907931130865265,3978,2920,11,2.6687974977132645,0
icmp,0.31397202401035335,4451,4900,6,2.7773627248213133,0
tcp,0.7970971025067018,4348,2797,2,1.9908098418886442,0
udp,1.105453505306517,3324,4867,6,2.6072582653030234,0
udp,0.6527054374644574,3464,4686,10,2.9489675290039608,0
udp,1.1782318382732393,3592,3632,7,3.0652143277684374,0
tcp,1.474388907805979,2535,4204,8,3.3636224336090867,0
udp,0.5281588249826197,4759,5548,11,3.199813621829437,0
tcp,13.109525509923214,113233,51277,340,14.041040262290085,10
icmp,0.6530744791413714,1906,4829,10,3.3100314110198066,0
tcp,8.520263934191664,114689,154739,438,35.436904453846964,3
tcp,1.0076015478111846,3635,5293,8,3.1084843296768874,0
tcp,0.14780087469865544,1659,4243,14,1.8173397494192538,0
udp,21.36194155008914,126291,176734,87,21.287481452684965,13
udp,0.20528479824757062,3693,4203,7,2.442627367910986,0
icmp,1.2515182644222045,5016,4138,10,1.9340647180365163,0
udp,0.7451754143625013,4556,3397,7,3.0837491105281325,0
icmp,0.5024404024100106,3291,3278,10,0.6121059703302578,0
tcp,0.37531552770127663,3916,4772,7,0.5723423678508972,0
icmp,0.17153826909855008,7817,2051,11,1.7728291274438213,0
icmp,1.1412820632439271,3742,2215,4,2.957237618826944,0
udp,1.230425042683579,4129,4426,7,2.7265688870723532,0
tcp,0.6633385676603093,4506,4869,5,2.3540712562991035,0
udp,0.42862116367687914,5421,5101,7,1.5329842666637674,0
udp,0.5953856158940279,2230,4095,10,2.7482580872673847,0
tcp,0.20965321587587382,5853,4495,11,1.5582713087595659,0
tcp,0.698116427798427,4167,5604,3,2.687728278489435,0
udp,1.0938067387372659,4742,3214,10,2.3698863131269876,0
tcp,13.12215874316342,82544,245371,212,13.223566378513205,7
udp,0.9229845583831315,4894,2594,7,1.6240832706030188,0
icmp,0.5976035387635508,2114,3360,2,2.607676479530204,0
udp,0.7106834949638576,5276,4044,13,1.7326137567795823,0
tcp,1.509253700965421,5129,3780,7,2.0824753879806113,0
icmp,1.1983490544963737,3719,5301,8,2.566547704324223,0
tcp,1.3855623747546195,4159,4069,9,2.532317994123904,0
udp,0.2917186230628771,2796,2972,8,1.9616651834035117,0
udp,1.3534249833763967,2908,3332,5,2.8395121474409755,0
icmp,0.6232666025909476,4971,3384,6,2.8464345400814737,0
tcp,1.166603751983172,4357,3026,5,2.20191186658404,0
tcp,1.6348788758092625,1237,4664,10,2.6380960204428403,0
tcp,0.3260457194617746,1690,6001,9,1.72966432107848,0
tcp,1.76219047364031,3748,3762,6,2.908001343335126,1
udp,1.115312033161172,2578,4867,10,1.8042476792301727,0
icmp,0.6934237263440607,4578,2336,9,3.445898520051405,0
icmp,1.7642846752426324,3272,3823,7,2.6089308810592122,0
tcp,2.195648123856987,3294,4412,7,2.4504764553030225,0
udp,1.1698186564702906,2866,2758,7,2.433173268278144,0
tcp,0.9044350707897554,4198,2747,10,1.9508082790563575,0
icmp,0.3827995542346065,4114,4986,8,2.1405839854908466,0
udp,18.38927608203688,68866,104392,124,23.39192701164752,8
tcp,0.027739753612192164,3714,2944,7,2.1763586012857905,0
icmp,0.8239628113110173,3588,2600,5,3.104937217016551,0
udp,0.7574874041672408,3490,2230,7,3.868877948489523,0
icmp,0.9383605667921902,4719,3383,6,2.275767701343783,0
tcp,1.3863098933793083,2954,5169,8,1.850769399208966,0
udp,0.9036978044808592,2310,5286,12,2.5662204538364244,0
tcp,1.8061306430587551,1374,3017,6,2.523581321535627,0
icmp,0.4088999177995565,2209,4747,8,1.870484143652729,0
udp,0.2462587153923801,3074,3791,11,2.2466866804556003,0
icmp,10.050584982145397,147453,214407,330,25.3061825011438,15
udp,1.4364085086267546,5134,2077,13,2.0871559712120313,0
udp,1.7995754167287314,2710,3252,9,2.927649595992228,0
tcp,0.6539890274778454,3817,3130,9,2.2730606877453576,0
icmp,1.3159726184646425,3676,4709,11,1.5587512616556292,0
tcp,0.1660711213618592,2311,4189,9,2.9677940050425518,0
tcp,0.9132094658030975,3821,3336,9,3.781106674070963,0
udp,1.2951447987367923,3767,3682,5,3.5649640762070716,0
icmp,0.6866171712342173,2840,2621,1,2.381251417934432,0
tcp,0.40172797691735523,1994,4178,3,2.9794494493784764,0
udp,0.5339680377018401,4412,4181,7,3.895392128837532,0
udp,0.4025296303967212,2478,3498,9,2.123348507328939,0
icmp,0.2082510854842725,3852,4338,7,3.6917098017597754,0
tcp,0.6800997185491396,2745,5459,1,2.4514799279451593,0
icmp,1.618687137842032,2103,3149,5,2.2694535176382002,0
udp,0.8071862581157301,2250,4602,8,1.1904584463767982,0
tcp,1.615332053603749,5161,4396,11,2.9276256738189157,0
udp,0.5778818523436373,3800,3728,2,3.413424340391087,0
udp,0.3799569779741999,2682,5907,8,2.569632654459914,0
tcp,0.8589372500248507,2830,4366,10,1.5399036233365984,0
icmp,1.0648687560705636,3345,2589,13,3.595814970484704,0
udp,0.21189221780095502,2039,3359,3,2.308129340642773,0
tcp,0.7578924970794246,3422,3764,9,1.8704890336733568,0
udp,0.7464644019760657,4408,3212,11,2.9384534990966515,0
udp,0.0,105149,142530,208,32.46094103640059,3
udp,1.18050861416241,3952,5013,8,2.0747904202769387,0
tcp,0.7997604773678103,4221,3076,8,3.0340043184032317,0
tcp,0.4114005341246296,3602,5600,5,1.733855660038536,0
icmp,0.8892542859796941,4626,3160,9,1.7918519929778656,0
icmp,0.6735335382431573,4744,4386,11,1.855532641485734,0
udp,0.7711707002984252,3761,4240,10,3.3726004312127196,0
tcp,0.6147371463364086,3964,2827,12,3.1850411479542995,0
udp,0.6151392384734518,3639,2397,12,2.1775720617542556,0
icmp,1.010172259998019,4768,4432,10,2.5128369914756594,0
tcp,0.4216500864524414,4289,2725,1,1.7192228078563752,0
udp,0.492963885706858,4859,5544,4,1.775022704271523,0
icmp,0.3954587314769229,6344,4107,6,2.301323328000291,0
tcp,0.9466118486908148,3088,3340,10,2.8252429790525904,0
tcp,0.5139235074752148,2319,5253,6,3.7318796669391414,0
icmp,0.350191109546163,5381,6316,9,2.7758836583316477,0
tcp,0.7101716125280478,5049,1059,6,2.6158832270372763,0
icmp,0.6843066911545344,4508,4792,14,3.504809220792094,0
icmp,6.187448870755809,74234,268786,183,26.602827886276945,10
udp,0.0,4597,2169,6,2.6161670650559308,0
icmp,0.0,2756,4011,9,2.9416962388016885,0
icmp,0.0,3385,2646,7,2.1979273380215494,0
icmp,0.8560683218817747,727,4446,7,2.984185323504417,0
icmp,0.8597068622520194,3291,4641,9,4.039382055745395,0
tcp,0.7635164642868209,2642,2931,5,2.6497858298346624,0
tcp,12.754972236768396,118560,114296,244,4.68421302743365,1
icmp,0.5208867359488272,3587,4636,11,3.112538286535163,0
icmp,1.0177162538705058,3522,4813,9,0.8373075705382764,0
tcp,0.6486089244155754,4370,4170,6,1.486506298835751,0
udp,0.21392346480885194,2784,4435,10,3.6560089032812684,0
tcp,0.7829968572031517,4887,3142,7,2.3883939973423147,0
icmp,1.1406297001048364,3594,2623,3,2.293781503259631,0
udp,1.4264460381869126,1934,4140,8,3.0386226078408916,0
tcp,1.4060650578904874,4572,5069,5,1.4206092898577414,0
icmp,0.7555324824036612,3556,3799,7,2.4811263391190934,0
udp,1.0981232338970304,3931,3498,5,2.5388503866452417,0
icmp,0.8493042756765656,5354,3067,8,1.4991046854053607,0
icmp,13.478947932535878,160210,153683,276,21.61869326710697,12
icmp,0.44422959173803955,2980,2856,7,2.0695665435963475,0
tcp,1.1598130088311027,5713,3773,6,2.332996017234753,0
icmp,21.146057811655776,117825,120928,288,28.438839642937197,3
tcp,1.4939624765326571,6774,2832,8,1.706683744217261,0
icmp,0.5136630266672224,3555,3359,8,2.6434649929477843,0
udp,8.990590446580455,145625,195504,367,33.49561539579969,9
udp,1.0575977121295903,3680,3234,8,1.8897200948853983,0
tcp,0.8745389452487928,5053,5782,4,2.334969899743077,0
icmp,1.3909640895114226,2718,2135,1,3.8205146266968604,0
udp,0.755729458780327,3521,4140,10,2.2733076934195093,0
icmp,0.01441453731856479,5380,4172,5,2.8515309559363597,0
tcp,0.4457856742289332,3190,5404,2,1.8250903454409142,0
udp,1.0792821527732686,6324,2674,7,2.2726196199426267,0
tcp,0.5853550201915284,3845,4233,4,2.5660286025883123,1
tcp,1.426806335031308,3168,3663,10,1.2382620017352728,0
icmp,0.42657484374327886,4752,5090,7,2.2424088447383226,0
icmp,0.724187145869405,3860,3370,9,1.5774225545482525,0
udp,1.030407865811253,4777,6174,8,2.627513010080526,0
tcp,0.29694950829521427,2006,4888,6,1.903380056777647,0
icmp,0.9605132697340734,2962,3358,7,2.6600467154757017,0
tcp,0.36487960087406734,4151,4911,8,2.799952555623839,0
udp,12.337457085597055,199655,121333,184,44.28309345803542,3
tcp,1.1933564275817417,4912,4423,10,2.2147393260143575,0
tcp,0.8290707516566679,1931,3302,7,1.9655512445882306,0
udp,0.8787950386946645,4625,4184,1,2.4553413719904564,0
icmp,0.858330522633654,4324,5475,5,2.5363909206809923,0
udp,11.76000714527695,116214,182955,188,14.405861808413395,9
icmp,0.9333151253273034,4431,3265,7,2.188351031315214,0
icmp,0.875287952642233,1835,4919,9,2.14763967784883,0
udp,1.2916607322899698,2363,2646,12,3.6777967300420817,0
tcp,4.071206323061084,37262,148742,295,21.197992667099395,14
udp,0.0016336958316048866,4659,1995,8,3.5457396302297637,0
icmp,0.8606346384842405,3323,3880,5,1.3067400582787803,0
icmp,0.7892066534565588,7535,3664,9,2.09626699097247,0
icmp,0.8906694851221987,5559,3936,9,2.6296143892472754,0
udp,0.5648402218003054,4713,4354,5,2.1417031436216725,0
udp,0.3031895002293187,3567,4161,7,1.278769198754554,0
icmp,0.23629332669019032,5496,4197,9,2.7333416228814076,0
tcp,0.0,4093,3822,5,2.343580682822798,0
tcp,0.6573481457499402,6442,4307,6,3.938143817634204,0
icmp,0.0,5543,4776,9,2.039102336430807,0
udp,1.4635369536802965,4150,3450,9,1.3197417482536815,0
icmp,0.4847618152901889,3144,5364,7,3.2562652139497663,0
tcp,0.40398867788106685,1767,2096,10,3.137480625057774,0
icmp,1.367433174458845,6154,3701,2,2.9363117243050083,0
udp,0.542926928809341,1138,3735,4,2.6607659030266038,0
udp,0.20446896163056805,4783,2817,4,1.5699281449527485,0
icmp,0.0,3680,4288,9,2.435696916472825,0
icmp,0.292811067375754,2442,3281,2,2.5432122131894213,0
icmp,0.5528168324213485,2805,1965,10,2.2330198347782053,0
icmp,0.7657282473622351,4060,6632,8,2.425577937461309,0
tcp,1.2306607211552845,3696,3841,9,3.5109220014029816,0
icmp,0.5807439699085014,4764,3107,10,2.354147440457572,0
udp,0.4693211684526365,4351,4549,13,3.529629990324891,0
icmp,0.5402620048447364,2769,5208,9,2.8802987138147857,0
udp,0.6527578422226373,5300,2943,10,3.1542203593400906,0
tcp,0.40872072281042926,4220,3175,10,2.814718003639921,0
icmp,0.0,5175,4575,1,3.394215355856706,0
udp,0.8335970758785334,2074,3513,10,2.854134731817339,0
tcp,0.0,3868,3669,7,2.2131493922484995,0
udp,0.09781142198511894,3476,5588,8,2.685251343995998,0
udp,1.5306270659520687,2748,2301,9,1.9908367431616434,0
icmp,0.6068172520385048,2640,6931,11,2.4395054006919903,0
icmp,1.0460019068282722,2833,3954,7,1.3344438114149655,0
tcp,0.9598086039792189,6777,7535,6,2.327686568510224,0
tcp,0.6877771256192282,4463,3230,8,1.8673215991493888,0
icmp,1.9367105788694632,4822,6289,6,2.0981406208427957,0
udp,0.7304913009339673,4169,4544,7,1.812226150929516,0
tcp,1.026086360467329,5204,2701,8,1.5565478052733766,0
icmp,15.818357867620975,131224,170773,154,14.46082808526224,8
udp,1.3434049735911757,3491,2253,9,2.6419039626011878,0
udp,0.3791077208513792,2868,3170,4,2.8089968745001426,0
icmp,9.354569581185832,175435,249033,156,18.1260301219708,13
icmp,1.0184773841854136,2844,4039,9,2.840059090768559,0
udp,0.6584739086660922,3040,3814,11,1.2232112685084788,0
icmp,0.5581427431097954,4333,5606,5,2.3485999741716914,0
tcp,11.146902488314952,90671,64568,305,37.558650539587404,6
icmp,0.21753039950597297,5284,2580,8,2.76442541817698,0
icmp,1.920459608268739,4795,3477,3,1.7295966131730829,0
icmp,12.624413824885899,101661,187055,178,19.073483747381495,17
udp,1.0603604529858932,4433,3781,5,2.9427647569375153,0
udp,0.5274293315738521,2544,4348,10,2.5746140248613076,0
tcp,0.810557969891478,4168,5562,10,1.0924903198801283,0
udp,4.676673260786057,95933,283051,129,26.07675522923495,6
icmp,1.5266500124428006,4168,4836,3,2.1983522180879556,0
icmp,0.9728344663211963,6058,3677,13,3.038831421368341,0
tcp,1.196226767767362,5100,4813,13,1.7926587776060063,0
icmp,0.4209344383752891,3926,2414,9,4.139220143527254,0
tcp,1.5571808477004496,1872,6438,7,2.568779481635173,0
tcp,1.1122159570277501,3629,5357,9,3.490219115589907,0
tcp,0.45289059134640447,2776,3963,10,2.53985039016827,0
udp,10.527949765086587,81891,243401,191,22.451781953795418,14
tcp,0.4661282845943569,6169,3419,2,3.535899091578343,0
udp,0.9553700592823058,1637,2492,10,3.029341731962004,0
tcp,1.361829467984653,5889,4182,10,3.97963495254334,0
udp,9.044707410820601,145103,34810,130,23.21071852098038,4
tcp,1.0187452540625428,3019,4169,7,3.242964290793142,0
tcp,0.0,3760,3482,9,2.4236585104996204,0
icmp,2.8751432428956907,141235,102984,216,16.65282472579952,16
udp,1.3723067318630768,3080,5678,9,2.6124539262738424,0
icmp,0.8138557961682511,2870,4042,8,2.3979745285160092,0
udp,0.4386815676204028,5708,3424,6,2.5307811486080745,0
udp,0.6027810947182486,1953,2895,8,2.4565871259044947,0
icmp,20.802477976613762,197179,162564,261,39.946353406427754,14
icmp,0.9925633719121287,3599,4308,7,1.4607142360539185,0
udp,1.9759139769764555,4618,4009,7,2.6717450066847714,0
icmp,1.8586153099746754,4878,4106,10,2.13525891234369,0
tcp,0.47223186482399143,5151,4728,4,2.349433442789065,0
icmp,13.724723543636015,145001,220725,192,17.06969078563615,1
udp,0.4343603166232411,4379,3853,8,1.9794432279859162,0
udp,0.9031006204744347,4335,3528,8,2.7734549986122614,1
icmp,0.2593769272822344,2083,3633,4,1.5708448938595434,0
udp,1.2094998200643579,4686,4286,7,2.3829990946143638,0
udp,1.5851380544179685,1725,5532,10,1.8867493616723856,0
tcp,0.7454705369483658,5128,3656,9,1.14453487218219,0
tcp,1.2517565531279782,5079,3516,7,1.8659236059345385,0
icmp,0.9358390158822834,5505,3572,5,2.091801604660593,0
tcp,1.806555699935263,3069,3601,6,1.9947060292746004,0
udp,0.16089930681293374,2636,3163,1,3.1333876016584394,0
tcp,0.6352065993539296,3972,5334,7,2.8979718681521414,0
udp,1.344905973765627,4842,3222,9,2.91018814637762,0
icmp,0.11409666487134751,3919,2449,7,4.275743315702221,0
tcp,0.8285709438724751,6734,3551,10,2.8625642176746733,0
icmp,0.5861026496906445,3269,4341,14,2.0324798982547025,0
udp,1.516363665322427,2680,2856,7,1.975201824872522,0
tcp,0.9794041610566167,6073,2586,14,2.143371802599994,0
icmp,0.6206830991093282,3499,3836,12,2.8648602712912057,0
udp,0.8251164388188293,3632,3334,8,3.414310266833755,0
tcp,1.1594186967223519,4256,4184,1,2.3108246897680633,0
icmp,0.8730844308680328,3082,5034,6,2.0881839923027647,0
udp,5.261946277348591,121608,79774,307,29.330968454984347,12
tcp,0.31858555432337127,6186,4448,7,1.7574532124735502,0
tcp,0.42190820437157917,5135,2391,11,2.261743413293911,0
udp,0.22499112520859355,2152,2530,10,2.3651314913156494,0
tcp,1.2211720560586854,4405,2634,9,3.3618073917343585,0
tcp,1.0978634408080343,4639,3229,11,2.5671799912037327,0
tcp,0.3438329963622669,3981,2439,12,1.5302661992869382,0
tcp,0.600514218998782,4962,4192,4,2.902304779120044,0
icmp,0.7015729490985364,5220,3994,7,1.6658384550811087,0
icmp,0.7643254298065693,4634,4644,7,2.440310042961362,0
tcp,1.321178694007703,2353,5636,7,1.7734571645593262,0
icmp,1.0825889566716227,4700,3095,1,2.297766658964492,0
icmp,12.915352571228066,116481,55458,237,30.4063157766846,7
tcp,0.0,4748,2101,4,2.474664998468731,0
udp,0.9303174986452112,3326,1325,11,2.7620135007182265,0
tcp,0.6671769604284292,2003,5022,11,2.7374936477132863,0
tcp,14.048323220271957,137572,214805,274,29.724691775072685,14
tcp,0.9482008686850787,2860,5024,10,1.0580953927657095,0
udp,0.4980721940305789,3276,3787,2,3.6818072049261814,0
udp,1.773013967337668,2920,2240,2,2.6822260291279107,0
udp,0.9865921468133353,2836,2735,11,1.9002137243483983,0
tcp,0.797820062599154,3673,2789,1,1.9431606376287818,0
udp,1.0272514999301097,5114,3172,4,2.416403517742469,0
udp,0.4342509490584516,5314,2699,6,2.1387969338988455,0
icmp,1.3335693181518877,4909,4283,7,2.923531094361483,0
icmp,0.6417227567782339,3431,3783,14,1.9624511996180343,0
udp,1.1681386649877583,2389,3664,9,2.065483478253248,0
tcp,0.9839955039212163,5604,4269,3,2.458012199329609,0
icmp,0.9048174661223274,5760,4670,6,2.672266354013025,0
udp,0.8535365127376914,3308,4075,13,2.6844410965462138,0
tcp,0.7455589010808562,4138,3489,12,4.156958622454825,0
icmp,0.861575575065182,2723,3833,6,3.4134445792279986,0
tcp,0.458551060617336,5389,3380,8,2.017125570912548,0
udp,0.7008206707164155,6048,2914,5,2.2197442272124306,0
tcp,10.741069989625842,103356,174210,220,24.00751613426674,3
icmp,0.7411594978465768,3479,4458,7,2.327709123873596,0
udp,1.2918457355067905,4027,2684,11,1.6945110990762031,0
udp,0.6211010269810799,4247,3565,10,2.316767526670949,0
icmp,0.09474028182032579,4391,5713,1,3.163809474452524,0
tcp,0.8842920842422692,5456,3851,11,2.3442783191528695,0
udp,1.1992542635823271,5197,4260,9,2.9307603023506976,0
icmp,0.4615899291624633,2703,3213,7,1.8463868241911223,0
icmp,2.271298154067135,4612,4026,9,1.9889928599328337,0
udp,12.038995254593813,96086,106831,179,35.094497542559324,4
udp,0.7148896568752243,3401,2415,1,2.7152068239335203,0
udp,1.3860417579177633,5882,4810,10,4.869725428346909,0
tcp,0.7590785653032018,3889,4421,9,1.9883480788252939,0
icmp,0.6820377086007313,1847,2636,7,2.1855249692381182,0
udp,1.332002473211799,3351,1700,9,2.3019034189297902,0
tcp,0.5565223225070232,5856,2851,10,1.6047759087684417,0
tcp,0.4390603597374256,5227,4373,12,3.2102997096697763,0
udp,0.5080875674159135,3358,4003,14,2.926447675113445,0
udp,1.185198830865763,4451,4563,5,3.555077045742535,0
icmp,0.5000809954059204,3198,3850,9,2.7574287373856095,0
udp,0.9384000469221386,4337,4903,6,1.9206327137751606,0
tcp,16.052067018035476,145806,165173,263,25.353857243952866,5
tcp,1.5777910811572935,2545,4350,3,3.198377090096691,0
icmp,20.647780848290232,131576,112578,310,6.973864719710274,8
tcp,1.1824295364475237,3065,4024,4,2.6451616524891053,0
icmp,17.5710855698996,131951,169264,161,29.200518755871197,14
udp,0.5114280867889364,4427,4677,7,2.6508508424335306,0
icmp,0.40734784950288866,4212,3216,8,2.778496808419062,0
tcp,0.9667984464317452,4324,3070,8,1.427694141625087,0
icmp,0.5412925345390045,3401,3332,10,2.504648042477994,0
udp,0.4755415828232072,2678,4186,6,2.9712355222149904,0
tcp,0.2765485746907719,3164,1710,9,1.9478214252296875,0
icmp,16.347167013746038,168616,180638,246,26.04624314116464,12
udp,16.960253549978894,188449,61112,354,27.604076975731157,8
udp,0.505932748698452,4546,4188,10,2.735523918954872,0
tcp,0.1499288791585307,3182,1908,8,2.471126480848318,0
icmp,0.24241252672922642,4251,3733,2,2.1176479272990094,0
udp,0.45805267313575254,4114,3914,4,2.0824928750528597,0
udp,0.576906419749737,3493,3281,8,1.5392828690688791,0
udp,0.9213533294456058,2459,3440,7,1.6711869388840461,0
tcp,9.816241041967686,143108,138127,307,39.15804579720691,13
icmp,0.7903132931925617,143,5251,2,1.9901839190664576,0
icmp,0.5063327344050585,5363,3316,2,1.7410258685604334,0
icmp,1.0754048734157164,4173,3298,3,1.5252952499050099,0
icmp,8.678880835450467,126465,178245,255,38.399864443769104,11
tcp,11.375810579489023,150748,125017,199,32.22635014274803,4
icmp,1.1398447342373532,3165,5331,10,1.7401979602861748,0
udp,1.0751830657688233,3897,4288,11,2.169714816211712,0
tcp,1.0349259160405186,4038,4609,4,3.162585418652641,0
tcp,0.0,5742,3837,4,2.611531744696397,0
tcp,0.2750883535652533,2211,5131,8,3.331302441244964,0
icmp,0.869786086829045,4727,5097,4,2.1314010552052514,0
icmp,0.0,4361,3103,10,1.6313333871078446,0
tcp,0.980912973199213,5667,2196,5,2.0711511451579545,0
icmp,0.41893117610321456,3192,3686,9,2.1828127708109637,0
udp,1.0003391221521842,1977,3152,10,2.764262482879719,0
udp,1.1944257020519289,3610,3523,5,0.01,0
udp,0.7025525099757073,3263,5443,4,2.709681115989745,0
